storm_id,storm_name,datetime,year,month,day,hour,minute,record_id,status,latitude,longitude,wind_kt,pressure_mb
AL072007,GABRIELLE,2007-09-08 06:00:00,2007,9,8,6,0,,SS,30.5,-72.8,40,1010
AL072007,GABRIELLE,2007-09-08 12:00:00,2007,9,8,12,0,,SS,31.1,-73.8,35,1010
AL072007,GABRIELLE,2007-09-08 18:00:00,2007,9,8,18,0,,TS,31.8,-74.6,35,1009
AL072007,GABRIELLE,2007-09-09 00:00:00,2007,9,9,0,0,,TS,32.6,-75.4,40,1007
AL072007,GABRIELLE,2007-09-09 06:00:00,2007,9,9,6,0,,TS,33.5,-76.0,45,1004
AL072007,GABRIELLE,2007-09-09 12:00:00,2007,9,9,12,0,,TS,34.3,-76.4,50,1004
AL072007,GABRIELLE,2007-09-09 15:30:00,2007,9,9,15,30,L,TS,34.8,-76.4,50,1005
AL072007,GABRIELLE,2007-09-09 18:00:00,2007,9,9,18,0,,TS,35.2,-76.3,45,1006
AL072007,GABRIELLE,2007-09-10 00:00:00,2007,9,10,0,0,,TS,36.0,-75.8,40,1007
AL072007,GABRIELLE,2007-09-10 06:00:00,2007,9,10,6,0,,TD,36.7,-75.0,30,1008
AL072007,GABRIELLE,2007-09-10 12:00:00,2007,9,10,12,0,,TD,37.1,-73.8,30,1009
AL072007,GABRIELLE,2007-09-10 18:00:00,2007,9,10,18,0,,TD,37.5,-72.0,30,1010
AL072007,GABRIELLE,2007-09-11 00:00:00,2007,9,11,0,0,,TD,37.9,-70.0,30,1010
AL072007,GABRIELLE,2007-09-11 06:00:00,2007,9,11,6,0,,TD,38.4,-68.0,30,1010
AL082007,INGRID,2007-09-12 06:00:00,2007,9,12,6,0,,TD,13.0,-43.6,25,1009
AL082007,INGRID,2007-09-12 12:00:00,2007,9,12,12,0,,TD,13.0,-44.3,30,1008
AL082007,INGRID,2007-09-12 18:00:00,2007,9,12,18,0,,TD,13.1,-45.1,30,1007
AL082007,INGRID,2007-09-13 00:00:00,2007,9,13,0,0,,TD,13.4,-45.9,30,1006
AL082007,INGRID,2007-09-13 06:00:00,2007,9,13,6,0,,TS,13.7,-46.7,35,1005
AL082007,INGRID,2007-09-13 12:00:00,2007,9,13,12,0,,TS,14.1,-47.5,35,1005
AL082007,INGRID,2007-09-13 18:00:00,2007,9,13,18,0,,TS,14.4,-48.1,35,1004
AL082007,INGRID,2007-09-14 00:00:00,2007,9,14,0,0,,TS,14.7,-48.6,35,1002
AL082007,INGRID,2007-09-14 06:00:00,2007,9,14,6,0,,TS,15.0,-49.3,35,1003
AL082007,INGRID,2007-09-14 12:00:00,2007,9,14,12,0,,TS,15.3,-49.9,40,1004
AL082007,INGRID,2007-09-14 18:00:00,2007,9,14,18,0,,TS,15.6,-50.5,40,1004
AL082007,INGRID,2007-09-15 00:00:00,2007,9,15,0,0,,TS,15.9,-51.2,35,1005
AL082007,INGRID,2007-09-15 06:00:00,2007,9,15,6,0,,TS,16.2,-52.2,35,1005
AL082007,INGRID,2007-09-15 12:00:00,2007,9,15,12,0,,TS,16.3,-53.3,35,1005
AL082007,INGRID,2007-09-15 18:00:00,2007,9,15,18,0,,TD,16.5,-54.4,30,1006
AL082007,INGRID,2007-09-16 00:00:00,2007,9,16,0,0,,TD,16.7,-55.4,30,1006
AL082007,INGRID,2007-09-16 06:00:00,2007,9,16,6,0,,TD,16.9,-56.3,30,1006
AL082007,INGRID,2007-09-16 12:00:00,2007,9,16,12,0,,TD,17.1,-57.2,30,1006
AL082007,INGRID,2007-09-16 18:00:00,2007,9,16,18,0,,TD,17.2,-58.1,30,1007
AL082007,INGRID,2007-09-17 00:00:00,2007,9,17,0,0,,TD,17.3,-59.0,25,1009
AL082007,INGRID,2007-09-17 06:00:00,2007,9,17,6,0,,LO,17.5,-59.9,25,1010
AL082007,INGRID,2007-09-17 12:00:00,2007,9,17,12,0,,LO,18.0,-60.6,25,1010
AL082007,INGRID,2007-09-17 18:00:00,2007,9,17,18,0,,LO,18.4,-61.0,25,1010
AL082007,INGRID,2007-09-18 00:00:00,2007,9,18,0,0,,LO,18.8,-61.4,20,1011
AL082007,INGRID,2007-09-18 06:00:00,2007,9,18,6,0,,LO,19.0,-61.7,20,1011
AL082007,INGRID,2007-09-18 12:00:00,2007,9,18,12,0,,LO,19.1,-62.0,20,1011
AL092007,HUMBERTO,2007-09-12 06:00:00,2007,9,12,6,0,,LO,27.3,-95.0,25,1009
AL092007,HUMBERTO,2007-09-12 12:00:00,2007,9,12,12,0,,TS,27.8,-95.1,35,1006
AL092007,HUMBERTO,2007-09-12 18:00:00,2007,9,12,18,0,,TS,28.3,-95.0,45,1001
AL092007,HUMBERTO,2007-09-13 00:00:00,2007,9,13,0,0,,TS,28.8,-94.8,55,997
AL092007,HUMBERTO,2007-09-13 06:00:00,2007,9,13,6,0,,HU,29.5,-94.4,80,985
AL092007,HUMBERTO,2007-09-13 07:00:00,2007,9,13,7,0,L,HU,29.6,-94.3,80,985
AL092007,HUMBERTO,2007-09-13 12:00:00,2007,9,13,12,0,,HU,30.3,-93.6,65,989
AL092007,HUMBERTO,2007-09-13 18:00:00,2007,9,13,18,0,,TS,31.0,-92.9,35,1000
AL092007,HUMBERTO,2007-09-14 00:00:00,2007,9,14,0,0,,TD,31.7,-92.3,25,1006
AL092007,HUMBERTO,2007-09-14 06:00:00,2007,9,14,6,0,,LO,32.4,-91.3,20,1009
AL092007,HUMBERTO,2007-09-14 12:00:00,2007,9,14,12,0,,LO,32.7,-90.2,20,1012
AL102007,TEN,2007-09-21 12:00:00,2007,9,21,12,0,,SD,29.1,-85.4,30,1005
AL102007,TEN,2007-09-21 18:00:00,2007,9,21,18,0,,TD,29.7,-86.1,30,1005
AL102007,TEN,2007-09-22 00:00:00,2007,9,22,0,0,L,TD,30.4,-86.7,25,1006
AL102007,TEN,2007-09-22 06:00:00,2007,9,22,6,0,,LO,30.7,-87.7,20,1007
AL112007,JERRY,2007-09-23 00:00:00,2007,9,23,0,0,,SD,36.2,-46.1,30,1008
AL112007,JERRY,2007-09-23 06:00:00,2007,9,23,6,0,,SS,36.2,-46.1,35,1007
AL112007,JERRY,2007-09-23 12:00:00,2007,9,23,12,0,,SS,36.0,-46.3,35,1004
AL112007,JERRY,2007-09-23 18:00:00,2007,9,23,18,0,,SS,36.5,-46.3,35,1004
AL112007,JERRY,2007-09-24 00:00:00,2007,9,24,0,0,,TS,37.1,-46.3,35,1003
AL112007,JERRY,2007-09-24 06:00:00,2007,9,24,6,0,,TS,38.1,-45.9,35,1004
AL112007,JERRY,2007-09-24 12:00:00,2007,9,24,12,0,,TS,39.3,-44.7,35,1004
AL112007,JERRY,2007-09-24 18:00:00,2007,9,24,18,0,,TD,41.0,-43.5,30,1004
AL122007,KAREN,2007-09-25 00:00:00,2007,9,25,0,0,,TD,10.0,-35.9,30,1006
AL122007,KAREN,2007-09-25 06:00:00,2007,9,25,6,0,,TS,10.3,-37.0,35,1005
AL122007,KAREN,2007-09-25 12:00:00,2007,9,25,12,0,,TS,10.6,-38.0,35,1005
AL122007,KAREN,2007-09-25 18:00:00,2007,9,25,18,0,,TS,10.8,-39.2,35,1005
AL122007,KAREN,2007-09-26 00:00:00,2007,9,26,0,0,,TS,10.9,-40.4,40,1003
AL122007,KAREN,2007-09-26 06:00:00,2007,9,26,6,0,,TS,11.2,-41.5,50,997
AL122007,KAREN,2007-09-26 12:00:00,2007,9,26,12,0,,HU,11.7,-42.4,65,988
AL122007,KAREN,2007-09-26 18:00:00,2007,9,26,18,0,,HU,12.3,-43.3,65,990
AL122007,KAREN,2007-09-27 00:00:00,2007,9,27,0,0,,TS,12.8,-44.6,60,995
AL122007,KAREN,2007-09-27 06:00:00,2007,9,27,6,0,,TS,13.2,-45.7,55,998
AL122007,KAREN,2007-09-27 12:00:00,2007,9,27,12,0,,TS,13.5,-46.8,55,1002
AL122007,KAREN,2007-09-27 18:00:00,2007,9,27,18,0,,TS,14.1,-47.9,50,1005
AL122007,KAREN,2007-09-28 00:00:00,2007,9,28,0,0,,TS,14.1,-48.8,50,1005
AL122007,KAREN,2007-09-28 06:00:00,2007,9,28,6,0,,TS,14.3,-49.0,40,1007
AL122007,KAREN,2007-09-28 12:00:00,2007,9,28,12,0,,TS,14.6,-49.0,35,1008
AL122007,KAREN,2007-09-28 18:00:00,2007,9,28,18,0,,TS,15.8,-49.4,35,1008
AL122007,KAREN,2007-09-29 00:00:00,2007,9,29,0,0,,TS,16.1,-51.0,35,1008
AL122007,KAREN,2007-09-29 06:00:00,2007,9,29,6,0,,TD,16.3,-52.6,30,1008
AL122007,KAREN,2007-09-29 12:00:00,2007,9,29,12,0,,LO,16.8,-54.2,30,1009
AL132007,LORENZO,2007-09-25 18:00:00,2007,9,25,18,0,,TD,21.8,-94.8,25,1009
AL132007,LORENZO,2007-09-26 00:00:00,2007,9,26,0,0,,TD,21.7,-95.2,25,1008
AL132007,LORENZO,2007-09-26 06:00:00,2007,9,26,6,0,,TD,21.2,-95.0,25,1007
AL132007,LORENZO,2007-09-26 12:00:00,2007,9,26,12,0,,TD,21.0,-94.7,30,1008
AL132007,LORENZO,2007-09-26 18:00:00,2007,9,26,18,0,,TD,21.2,-94.4,30,1009
AL132007,LORENZO,2007-09-27 00:00:00,2007,9,27,0,0,,TD,21.2,-94.7,30,1008
AL132007,LORENZO,2007-09-27 06:00:00,2007,9,27,6,0,,TD,20.8,-94.8,30,1009
AL132007,LORENZO,2007-09-27 12:00:00,2007,9,27,12,0,,TS,20.6,-95.1,45,1006
AL132007,LORENZO,2007-09-27 18:00:00,2007,9,27,18,0,,TS,20.5,-95.7,60,1001
AL132007,LORENZO,2007-09-28 00:00:00,2007,9,28,0,0,,HU,20.5,-96.3,70,990
AL132007,LORENZO,2007-09-28 05:00:00,2007,9,28,5,0,L,HU,20.5,-97.0,65,993
AL132007,LORENZO,2007-09-28 06:00:00,2007,9,28,6,0,,HU,20.5,-97.1,65,993
AL132007,LORENZO,2007-09-28 12:00:00,2007,9,28,12,0,,TD,20.5,-98.0,30,1002
AL132007,LORENZO,2007-09-28 18:00:00,2007,9,28,18,0,,TD,20.7,-98.7,20,1008
AL142007,MELISSA,2007-09-28 06:00:00,2007,9,28,6,0,,TD,14.0,-25.8,25,1010
AL142007,MELISSA,2007-09-28 12:00:00,2007,9,28,12,0,,TD,14.0,-26.2,30,1009
AL142007,MELISSA,2007-09-28 18:00:00,2007,9,28,18,0,,TD,14.0,-26.6,30,1008
AL142007,MELISSA,2007-09-29 00:00:00,2007,9,29,0,0,,TD,14.2,-27.0,30,1007
AL142007,MELISSA,2007-09-29 06:00:00,2007,9,29,6,0,,TS,14.5,-27.4,35,1006
AL142007,MELISSA,2007-09-29 12:00:00,2007,9,29,12,0,,TS,15.0,-28.1,35,1005
AL142007,MELISSA,2007-09-29 18:00:00,2007,9,29,18,0,,TS,15.3,-29.0,35,1005
AL142007,MELISSA,2007-09-30 00:00:00,2007,9,30,0,0,,TS,15.6,-29.9,35,1005
AL142007,MELISSA,2007-09-30 06:00:00,2007,9,30,6,0,,TD,15.8,-30.9,30,1006
AL142007,MELISSA,2007-09-30 12:00:00,2007,9,30,12,0,,TD,15.9,-32.0,25,1007
AL142007,MELISSA,2007-09-30 18:00:00,2007,9,30,18,0,,LO,16.1,-33.3,25,1007
AL142007,MELISSA,2007-10-01 00:00:00,2007,10,1,0,0,,LO,16.2,-34.8,25,1007
AL142007,MELISSA,2007-10-01 06:00:00,2007,10,1,6,0,,LO,16.3,-36.0,25,1007
AL142007,MELISSA,2007-10-01 12:00:00,2007,10,1,12,0,,LO,16.5,-37.2,25,1008
AL142007,MELISSA,2007-10-01 18:00:00,2007,10,1,18,0,,LO,16.9,-38.6,25,1008
AL142007,MELISSA,2007-10-02 00:00:00,2007,10,2,0,0,,LO,17.2,-40.1,25,1009
AL142007,MELISSA,2007-10-02 06:00:00,2007,10,2,6,0,,LO,17.5,-41.5,20,1010
AL142007,MELISSA,2007-10-02 12:00:00,2007,10,2,12,0,,LO,18.2,-42.6,20,1010
AL142007,MELISSA,2007-10-02 18:00:00,2007,10,2,18,0,,LO,18.9,-43.5,25,1010
AL142007,MELISSA,2007-10-03 00:00:00,2007,10,3,0,0,,LO,19.5,-44.5,25,1010
AL142007,MELISSA,2007-10-03 06:00:00,2007,10,3,6,0,,LO,20.1,-45.5,25,1010
AL142007,MELISSA,2007-10-03 12:00:00,2007,10,3,12,0,,LO,20.7,-46.5,25,1010
AL142007,MELISSA,2007-10-03 18:00:00,2007,10,3,18,0,,LO,21.3,-47.5,30,1010
AL142007,MELISSA,2007-10-04 00:00:00,2007,10,4,0,0,,LO,21.7,-48.7,25,1010
AL142007,MELISSA,2007-10-04 06:00:00,2007,10,4,6,0,,LO,22.0,-49.7,25,1010
AL142007,MELISSA,2007-10-04 12:00:00,2007,10,4,12,0,,LO,22.4,-50.7,25,1010
AL142007,MELISSA,2007-10-04 18:00:00,2007,10,4,18,0,,LO,23.1,-51.3,25,1010
AL142007,MELISSA,2007-10-05 00:00:00,2007,10,5,0,0,,LO,23.7,-51.9,25,1010
AL142007,MELISSA,2007-10-05 06:00:00,2007,10,5,6,0,,LO,24.3,-52.5,25,1010
AL142007,MELISSA,2007-10-05 12:00:00,2007,10,5,12,0,,LO,24.5,-53.0,20,1011
AL142007,MELISSA,2007-10-05 18:00:00,2007,10,5,18,0,,LO,24.6,-53.5,20,1011
AL152007,FIFTEEN,2007-10-11 12:00:00,2007,10,11,12,0,,TD,29.5,-52.6,30,1011
AL152007,FIFTEEN,2007-10-11 18:00:00,2007,10,11,18,0,,TD,30.1,-51.0,30,1011
AL152007,FIFTEEN,2007-10-12 00:00:00,2007,10,12,0,0,,TD,30.0,-50.0,30,1011
AL152007,FIFTEEN,2007-10-12 06:00:00,2007,10,12,6,0,,TD,30.1,-49.6,30,1011
AL152007,FIFTEEN,2007-10-12 12:00:00,2007,10,12,12,0,,TD,30.2,-49.4,25,1011
AL152007,FIFTEEN,2007-10-12 18:00:00,2007,10,12,18,0,,TD,30.5,-49.4,25,1012
AL152007,FIFTEEN,2007-10-13 00:00:00,2007,10,13,0,0,,LO,30.9,-49.9,25,1012
AL152007,FIFTEEN,2007-10-13 06:00:00,2007,10,13,6,0,,LO,31.3,-50.3,25,1012
AL152007,FIFTEEN,2007-10-13 12:00:00,2007,10,13,12,0,,LO,31.8,-50.3,25,1013
AL152007,FIFTEEN,2007-10-13 18:00:00,2007,10,13,18,0,,LO,32.5,-50.0,25,1012
AL152007,FIFTEEN,2007-10-14 00:00:00,2007,10,14,0,0,,LO,33.1,-49.2,25,1012
AL152007,FIFTEEN,2007-10-14 06:00:00,2007,10,14,6,0,,LO,33.7,-48.3,25,1012
AL152007,FIFTEEN,2007-10-14 12:00:00,2007,10,14,12,0,,EX,34.6,-46.8,25,1010
AL152007,FIFTEEN,2007-10-14 18:00:00,2007,10,14,18,0,,EX,35.6,-44.7,25,1010
AL152007,FIFTEEN,2007-10-15 00:00:00,2007,10,15,0,0,,EX,36.0,-43.0,25,1009
AL152007,FIFTEEN,2007-10-15 06:00:00,2007,10,15,6,0,,EX,36.1,-41.4,30,1006
AL152007,FIFTEEN,2007-10-15 12:00:00,2007,10,15,12,0,,EX,36.1,-39.9,30,1005
AL152007,FIFTEEN,2007-10-15 18:00:00,2007,10,15,18,0,,EX,36.3,-38.8,30,1004
AL152007,FIFTEEN,2007-10-16 00:00:00,2007,10,16,0,0,,EX,37.4,-37.0,30,1003
AL152007,FIFTEEN,2007-10-16 06:00:00,2007,10,16,6,0,,EX,38.6,-35.2,30,1000
AL152007,FIFTEEN,2007-10-16 12:00:00,2007,10,16,12,0,,EX,39.8,-33.5,35,999
AL152007,FIFTEEN,2007-10-16 18:00:00,2007,10,16,18,0,,EX,40.8,-31.8,40,996
AL152007,FIFTEEN,2007-10-17 00:00:00,2007,10,17,0,0,,EX,41.9,-30.1,45,996
AL152007,FIFTEEN,2007-10-17 06:00:00,2007,10,17,6,0,,EX,43.7,-28.4,45,997
AL152007,FIFTEEN,2007-10-17 12:00:00,2007,10,17,12,0,,EX,45.8,-26.7,45,998
AL152007,FIFTEEN,2007-10-17 18:00:00,2007,10,17,18,0,,EX,48.7,-25.2,40,999
AL162007,NOEL,2007-10-24 00:00:00,2007,10,24,0,0,,LO,18.0,-60.2,20,1010
AL162007,NOEL,2007-10-24 06:00:00,2007,10,24,6,0,,LO,18.0,-60.7,25,1009
AL162007,NOEL,2007-10-24 12:00:00,2007,10,24,12,0,,LO,18.1,-61.2,25,1009
AL162007,NOEL,2007-10-24 18:00:00,2007,10,24,18,0,,LO,18.4,-61.7,25,1009
AL162007,NOEL,2007-10-25 00:00:00,2007,10,25,0,0,,LO,18.8,-62.3,25,1009
AL162007,NOEL,2007-10-25 06:00:00,2007,10,25,6,0,,LO,19.1,-62.9,25,1007
AL162007,NOEL,2007-10-25 12:00:00,2007,10,25,12,0,,LO,19.2,-63.5,25,1007
AL162007,NOEL,2007-10-25 18:00:00,2007,10,25,18,0,,LO,19.1,-64.1,25,1006
AL162007,NOEL,2007-10-26 00:00:00,2007,10,26,0,0,,LO,18.8,-64.8,25,1005
AL162007,NOEL,2007-10-26 06:00:00,2007,10,26,6,0,,LO,18.0,-65.7,25,1005
AL162007,NOEL,2007-10-26 12:00:00,2007,10,26,12,0,,LO,17.2,-66.7,25,1004
AL162007,NOEL,2007-10-26 18:00:00,2007,10,26,18,0,,LO,16.5,-67.7,25,1004
AL162007,NOEL,2007-10-27 00:00:00,2007,10,27,0,0,,LO,16.1,-68.5,25,1004
AL162007,NOEL,2007-10-27 06:00:00,2007,10,27,6,0,,LO,15.7,-69.3,25,1004
AL162007,NOEL,2007-10-27 12:00:00,2007,10,27,12,0,,LO,15.3,-70.1,25,1004
AL162007,NOEL,2007-10-27 18:00:00,2007,10,27,18,0,,LO,15.4,-71.0,25,1004
AL162007,NOEL,2007-10-28 00:00:00,2007,10,28,0,0,,TD,15.7,-71.2,30,1003
AL162007,NOEL,2007-10-28 06:00:00,2007,10,28,6,0,,TD,16.0,-71.4,30,1002
AL162007,NOEL,2007-10-28 12:00:00,2007,10,28,12,0,,TS,16.3,-71.6,40,999
AL162007,NOEL,2007-10-28 18:00:00,2007,10,28,18,0,,TS,16.6,-71.8,50,996
AL162007,NOEL,2007-10-29 00:00:00,2007,10,29,0,0,,TS,17.1,-72.1,50,999
AL162007,NOEL,2007-10-29 06:00:00,2007,10,29,6,0,,TS,18.0,-72.4,45,1002
AL162007,NOEL,2007-10-29 07:00:00,2007,10,29,7,0,L,TS,18.1,-72.5,45,1002
AL162007,NOEL,2007-10-29 12:00:00,2007,10,29,12,0,,TS,19.2,-72.9,40,1002
AL162007,NOEL,2007-10-29 18:00:00,2007,10,29,18,0,,TS,20.2,-73.6,45,1001
AL162007,NOEL,2007-10-30 00:00:00,2007,10,30,0,0,,TS,21.0,-74.6,45,999
AL162007,NOEL,2007-10-30 06:00:00,2007,10,30,6,0,L,TS,21.1,-75.8,50,997
AL162007,NOEL,2007-10-30 12:00:00,2007,10,30,12,0,,TS,20.8,-76.8,40,999
AL162007,NOEL,2007-10-30 18:00:00,2007,10,30,18,0,,TS,20.8,-77.4,35,1000
AL162007,NOEL,2007-10-31 00:00:00,2007,10,31,0,0,,TS,21.2,-77.8,35,1000
AL162007,NOEL,2007-10-31 06:00:00,2007,10,31,6,0,,TS,21.8,-78.1,35,1000
AL162007,NOEL,2007-10-31 12:00:00,2007,10,31,12,0,,TS,22.5,-78.3,45,995
AL162007,NOEL,2007-10-31 18:00:00,2007,10,31,18,0,,TS,22.6,-78.8,45,995
AL162007,NOEL,2007-11-01 00:00:00,2007,11,1,0,0,,TS,22.9,-78.6,50,995
AL162007,NOEL,2007-11-01 06:00:00,2007,11,1,6,0,,TS,23.4,-78.3,50,993
AL162007,NOEL,2007-11-01 12:00:00,2007,11,1,12,0,,TS,23.9,-78.0,50,993
AL162007,NOEL,2007-11-01 13:15:00,2007,11,1,13,15,L,TS,24.1,-77.9,50,993
AL162007,NOEL,2007-11-01 17:45:00,2007,11,1,17,45,L,TS,25.0,-77.4,55,992
AL162007,NOEL,2007-11-01 18:00:00,2007,11,1,18,0,,TS,25.1,-77.3,55,992
AL162007,NOEL,2007-11-02 00:00:00,2007,11,2,0,0,,HU,26.4,-76.5,70,981
AL162007,NOEL,2007-11-02 06:00:00,2007,11,2,6,0,,HU,27.7,-75.6,70,981
AL162007,NOEL,2007-11-02 12:00:00,2007,11,2,12,0,,HU,28.7,-74.4,70,981
AL162007,NOEL,2007-11-02 18:00:00,2007,11,2,18,0,,HU,30.3,-73.3,70,980
AL162007,NOEL,2007-11-03 00:00:00,2007,11,3,0,0,,EX,32.3,-72.4,70,980
AL162007,NOEL,2007-11-03 06:00:00,2007,11,3,6,0,,EX,34.3,-71.7,70,980
AL162007,NOEL,2007-11-03 12:00:00,2007,11,3,12,0,,EX,36.4,-70.9,75,974
AL162007,NOEL,2007-11-03 18:00:00,2007,11,3,18,0,,EX,38.8,-69.7,75,970
AL162007,NOEL,2007-11-04 00:00:00,2007,11,4,0,0,,EX,41.1,-68.2,70,968
AL162007,NOEL,2007-11-04 06:00:00,2007,11,4,6,0,,EX,43.6,-66.2,65,965
AL162007,NOEL,2007-11-04 12:00:00,2007,11,4,12,0,,EX,47.5,-64.3,60,966
AL162007,NOEL,2007-11-04 18:00:00,2007,11,4,18,0,,EX,51.2,-62.2,60,966
AL162007,NOEL,2007-11-05 00:00:00,2007,11,5,0,0,,EX,54.8,-59.6,60,967
AL162007,NOEL,2007-11-05 06:00:00,2007,11,5,6,0,,EX,57.9,-57.6,55,967
AL162007,NOEL,2007-11-05 12:00:00,2007,11,5,12,0,,EX,60.4,-55.4,55,968
AL162007,NOEL,2007-11-05 18:00:00,2007,11,5,18,0,,EX,62.3,-53.3,55,974
AL162007,NOEL,2007-11-06 00:00:00,2007,11,6,0,0,,EX,64.2,-50.4,45,983
AL172007,OLGA,2007-12-10 12:00:00,2007,12,10,12,0,,LO,18.3,-61.8,35,1009
AL172007,OLGA,2007-12-10 18:00:00,2007,12,10,18,0,,LO,18.3,-63.2,35,1008
AL172007,OLGA,2007-12-11 00:00:00,2007,12,11,0,0,,SS,18.4,-64.7,35,1007
AL172007,OLGA,2007-12-11 06:00:00,2007,12,11,6,0,,SS,18.5,-66.3,40,1005
AL172007,OLGA,2007-12-11 07:00:00,2007,12,11,7,0,L,SS,18.4,-66.5,40,1005
AL172007,OLGA,2007-12-11 12:00:00,2007,12,11,12,0,,SS,18.3,-67.4,45,1004
AL172007,OLGA,2007-12-11 18:00:00,2007,12,11,18,0,L,TS,18.5,-68.4,50,1003
AL172007,OLGA,2007-12-12 00:00:00,2007,12,12,0,0,,TS,19.0,-70.0,50,1003
AL172007,OLGA,2007-12-12 06:00:00,2007,12,12,6,0,,TS,19.1,-71.9,40,1005
AL172007,OLGA,2007-12-12 12:00:00,2007,12,12,12,0,,TS,19.1,-73.8,35,1008
AL172007,OLGA,2007-12-12 18:00:00,2007,12,12,18,0,,TD,19.0,-75.7,30,1008
AL172007,OLGA,2007-12-13 00:00:00,2007,12,13,0,0,,LO,18.9,-77.2,30,1008
AL172007,OLGA,2007-12-13 06:00:00,2007,12,13,6,0,,LO,19.0,-78.7,30,1007
AL172007,OLGA,2007-12-13 12:00:00,2007,12,13,12,0,,LO,19.4,-80.1,30,1007
AL172007,OLGA,2007-12-13 18:00:00,2007,12,13,18,0,,LO,19.6,-81.3,30,1007
AL172007,OLGA,2007-12-14 00:00:00,2007,12,14,0,0,,LO,19.7,-82.3,30,1007
AL172007,OLGA,2007-12-14 06:00:00,2007,12,14,6,0,,LO,19.7,-83.3,30,1007
AL172007,OLGA,2007-12-14 12:00:00,2007,12,14,12,0,,LO,19.6,-84.2,30,1007
AL172007,OLGA,2007-12-14 18:00:00,2007,12,14,18,0,,LO,19.5,-85.1,30,1007
AL172007,OLGA,2007-12-15 00:00:00,2007,12,15,0,0,,LO,20.0,-85.8,30,1006
AL172007,OLGA,2007-12-15 06:00:00,2007,12,15,6,0,,LO,20.6,-86.5,30,1006
AL172007,OLGA,2007-12-15 12:00:00,2007,12,15,12,0,,LO,21.7,-87.4,30,1007
AL172007,OLGA,2007-12-15 18:00:00,2007,12,15,18,0,,LO,23.3,-88.2,30,1007
AL172007,OLGA,2007-12-16 00:00:00,2007,12,16,0,0,,LO,25.0,-87.2,30,1005
AL172007,OLGA,2007-12-16 06:00:00,2007,12,16,6,0,,LO,26.3,-85.2,25,1006
AL012008,ARTHUR,2008-05-31 00:00:00,2008,5,31,0,0,,TS,17.5,-87.5,35,1005
AL012008,ARTHUR,2008-05-31 06:00:00,2008,5,31,6,0,,TS,17.8,-88.0,40,1004
AL012008,ARTHUR,2008-05-31 09:00:00,2008,5,31,9,0,L,TS,17.9,-88.2,40,1004
AL012008,ARTHUR,2008-05-31 12:00:00,2008,5,31,12,0,,TS,18.0,-88.4,35,1005
AL012008,ARTHUR,2008-05-31 18:00:00,2008,5,31,18,0,,TS,18.2,-88.8,35,1005
AL012008,ARTHUR,2008-06-01 00:00:00,2008,6,1,0,0,,TS,18.3,-89.2,35,1006
AL012008,ARTHUR,2008-06-01 06:00:00,2008,6,1,6,0,,TS,18.2,-89.8,35,1006
AL012008,ARTHUR,2008-06-01 12:00:00,2008,6,1,12,0,,TD,18.0,-90.4,30,1006
AL012008,ARTHUR,2008-06-01 18:00:00,2008,6,1,18,0,,TD,17.8,-90.8,30,1006
AL012008,ARTHUR,2008-06-02 00:00:00,2008,6,2,0,0,,LO,17.6,-91.1,25,1006
AL022008,BERTHA,2008-07-03 06:00:00,2008,7,3,6,0,,TD,12.7,-22.9,30,1008
AL022008,BERTHA,2008-07-03 12:00:00,2008,7,3,12,0,,TS,13.1,-24.0,35,1006
AL022008,BERTHA,2008-07-03 18:00:00,2008,7,3,18,0,,TS,13.2,-25.2,35,1006
AL022008,BERTHA,2008-07-04 00:00:00,2008,7,4,0,0,,TS,13.4,-26.5,40,1006
AL022008,BERTHA,2008-07-04 06:00:00,2008,7,4,6,0,,TS,14.0,-27.8,40,1003
AL022008,BERTHA,2008-07-04 12:00:00,2008,7,4,12,0,,TS,14.8,-29.2,45,1000
AL022008,BERTHA,2008-07-04 18:00:00,2008,7,4,18,0,,TS,15.4,-30.8,45,1000
AL022008,BERTHA,2008-07-05 00:00:00,2008,7,5,0,0,,TS,15.8,-32.6,45,1000
AL022008,BERTHA,2008-07-05 06:00:00,2008,7,5,6,0,,TS,16.3,-34.4,45,1000
AL022008,BERTHA,2008-07-05 12:00:00,2008,7,5,12,0,,TS,16.4,-36.4,45,1000
AL022008,BERTHA,2008-07-05 18:00:00,2008,7,5,18,0,,TS,16.6,-38.4,45,1000
AL022008,BERTHA,2008-07-06 00:00:00,2008,7,6,0,0,,TS,16.8,-40.3,45,1000
AL022008,BERTHA,2008-07-06 06:00:00,2008,7,6,6,0,,TS,17.0,-42.3,45,1000
AL022008,BERTHA,2008-07-06 12:00:00,2008,7,6,12,0,,TS,17.6,-44.3,45,1000
AL022008,BERTHA,2008-07-06 18:00:00,2008,7,6,18,0,,TS,18.4,-46.2,45,1000
AL022008,BERTHA,2008-07-07 00:00:00,2008,7,7,0,0,,TS,18.8,-47.9,55,994
AL022008,BERTHA,2008-07-07 06:00:00,2008,7,7,6,0,,HU,19.1,-49.4,65,987
AL022008,BERTHA,2008-07-07 12:00:00,2008,7,7,12,0,,HU,19.4,-50.7,80,975
AL022008,BERTHA,2008-07-07 18:00:00,2008,7,7,18,0,,HU,19.9,-51.6,100,960
AL022008,BERTHA,2008-07-07 21:00:00,2008,7,7,21,0,I,HU,20.3,-51.9,110,952
